ID,Sev,Pri,State,Product,Comp,Summary,Sum
28233,nor,P3,RESO,Platform,Resource,[autorefresh] win32 natives don't support wide filenames,'[autorefresh] win32 natives don't support wide filenames'
28235,nor,P3,RESO,Platform,Resource,[autorefresh] Autorefresh does not handle linked resources,'[autorefresh] Autorefresh does not handle linked resources'
28236,nor,P3,VERI,JDT,Core,Search for refs to class in hierarchy matches class outsi...,'Search for refs to class in hierarchy matches class outsi...'
28238,cri,P1,RESO,Platform,Resource,[resources] Infinite loop renaming folder,'[resources] Infinite loop renaming folder'
28242,nor,P3,RESO,JDT,UI,can't extract constant,'can't extract constant'
28244,nor,P3,RESO,JDT,UI,Edit->Undo / Refactor->Undo don't play well together,'Edit->Undo / Refactor->Undo don't play well together'
28245,maj,P2,VERI,Platform,Debug,No launchAdded notification on first relaunch,'No launchAdded notification on first relaunch'
28249,blo,P3,RESO,JDT,UI,PDE Junit: Workspace test not cleared,'PDE Junit: Workspace test not cleared'
28250,nor,P3,RESO,JDT,UI,opening a file calls getImage 2 times on packageExplorer'...,'opening a file calls getImage 2 times on packageExplorer'...'
28260,enh,P3,VERI,JDT,UI,Add 'Refactor ... pull up signature','Add 'Refactor ... pull up signature''
28261,nor,P3,RESO,Platform,Update,Change feature and site DTDs and parsers to be less restr...,'Change feature and site DTDs and parsers to be less restr...'
28262,nor,P3,RESO,JDT,UI,NPE launching JUnit test,'NPE launching JUnit test'
28265,nor,P3,RESO,Platform,Team,First action after startup is VERY slow,'First action after startup is VERY slow'
28266,cri,P3,RESO,Platform,Team,New caching scheme has devastating effect on sync perform...,'New caching scheme has devastating effect on sync perform...'
28267,nor,P3,RESO,JDT,UI,55% of open type hiearchy spent in sorting [type hierarchy],'55% of open type hiearchy spent in sorting [type hierarchy]'
28269,nor,P2,RESO,JDT,UI,type hierarchy makes work much slower even though it's in...,'type hierarchy makes work much slower even though it's in...'
28273,nor,P2,RESO,Platform,Text,AbstractTextEditor leaks Colors,'AbstractTextEditor leaks Colors'
28276,nor,P2,VERI,Platform,Ant,Should not expose  ant class loader  option to user,'Should not expose  ant class loader  option to user'
28277,nor,P2,RESO,JDT,UI,Double-clicking in the Types view refreshes decorators,'Double-clicking in the Types view refreshes decorators'
28278,nor,P3,RESO,Platform,Compare,TextMergeViewer leaks Color objects,'TextMergeViewer leaks Color objects'
28280,nor,P3,RESO,Platform,Update,site.xml environemt attributes must accept '*','site.xml environemt attributes must accept '*''
28281,nor,P3,RESO,PDE,UI,cursors allocated in pde manifest editor seem to be never...,'cursors allocated in pde manifest editor seem to be never...'
28282,nor,P2,VERI,Platform,Debug,Launch view doesn't select stack frame when it is made vi...,'Launch view doesn't select stack frame when it is made vi...'
28283,nor,P3,VERI,JDT,Debug,left sq. bracket in run dialog arguments panel causes imm...,'left sq. bracket in run dialog arguments panel causes imm...'
28285,blo,P3,RESO,JDT,UI,[pde.junit] NoSuchMethodError on PDE JUnit launch configu...,'[pde.junit] NoSuchMethodError on PDE JUnit launch configu...'
28288,blo,P3,VERI,Platform,SWT,[Editor Mgmt] Editor pane out of sync with views and tabs,'[Editor Mgmt] Editor pane out of sync with views and tabs'
28292,nor,P3,RESO,PDE,Build,FeatureBuildScriptGenerator does not order the fragments ...,'FeatureBuildScriptGenerator does not order the fragments ...'
28293,nor,P3,RESO,PDE,UI,Import existing binary projects selects some source projects,'Import existing binary projects selects some source projects'
28295,nor,P2,VERI,Platform,Debug,ConcurrentModificationException during  Run Ant...  builds,'ConcurrentModificationException during  Run Ant...  builds'
28296,nor,P3,VERI,JDT,Core,parser gives cast expression an incorrect length,'parser gives cast expression an incorrect length'
28298,nor,P3,VERI,JDT,Core,SANITY CHECK error when compiling a specific switch state...,'SANITY CHECK error when compiling a specific switch state...'
28301,maj,P2,VERI,Platform,Ant,Creation of an External Tool Builder gets name wrong.,'Creation of an External Tool Builder gets name wrong.'
28302,nor,P3,VERI,Platform,UI,[Navigation] Open Resource dialog should support down arr...,'[Navigation] Open Resource dialog should support down arr...'
28303,cri,P1,RESO,Platform,UI,[Linked Resources] NPE viewing linked resource properties,'[Linked Resources] NPE viewing linked resource properties'
28305,nor,P2,VERI,Platform,Ant,Edit properties for Launch Configuration for External tools,'Edit properties for Launch Configuration for External tools'
28306,nor,P2,VERI,Platform,Ant,External tool builder not deleted on cancel,'External tool builder not deleted on cancel'
28308,nor,P3,VERI,JDT,Debug,Changes in SourceElementRequestorAdapter,'Changes in SourceElementRequestorAdapter'
28310,nor,P3,RESO,Platform,Help,Selfhosting help broken,'Selfhosting help broken'
28314,maj,P2,RESO,Platform,Text,[smart editing] END key doesn't work after selection to e...,'[smart editing] END key doesn't work after selection to e...'
28316,nor,P3,VERI,JDT,Core,Missing references to constructor,'Missing references to constructor'
28317,nor,P3,VERI,JDT,Debug,NPE exiting workbench,'NPE exiting workbench'
28318,nor,P3,RESO,JDT,UI,Javadoc for getter/setters should be optional.,'Javadoc for getter/setters should be optional.'
28321,enh,P3,RESO,JDT,UI,Delegate source refactor,'Delegate source refactor'
28323,nor,P3,RESO,PDE,UI,runAnt() does not use MainPreferencePage.getBuildScriptNa...,'runAnt() does not use MainPreferencePage.getBuildScriptNa...'
28325,min,P3,RESO,Platform,Releng,.eclipseproduct still has version 2.0.0,'.eclipseproduct still has version 2.0.0'
28327,nor,P2,VERI,JDT,Debug,Zombie targets left by CommandArgumentTests,'Zombie targets left by CommandArgumentTests'
28329,nor,P2,RESO,Platform,Resource,[boot/runtime] update xerces boot runtime class loaders w...,'[boot/runtime] update xerces boot runtime class loaders w...'
28330,cri,P1,RESO,Platform,Resource,[resources] Visitor for history store is wrong,'[resources] Visitor for history store is wrong'
28338,enh,P3,RESO,JDT,UI,usability hints java build path.,'usability hints java build path.'
28341,nor,P3,RESO,Platform,Resource,[resources] Test failures in nightly build,'[resources] Test failures in nightly build'
28343,cri,P1,RESO,Platform,UI,[Decorators] UI freezes while checking out project,'[Decorators] UI freezes while checking out project'
28349,cri,P1,RESO,Platform,UI,[Import] NPE in ImportOperation,'[Import] NPE in ImportOperation'
28350,maj,P2,RESO,Platform,UI,[Import] Need better test coverage of file system import,'[Import] Need better test coverage of file system import'
28352,nor,P3,RESO,Platform,UI,[Icons] Icon needed for editors view,'[Icons] Icon needed for editors view'
28354,cri,P3,RESO,JDT,UI,Open Type broken:  Could not uniquely map the type name t...,'Open Type broken:  Could not uniquely map the type name t...'
28361,nor,P2,RESO,Platform,SWT,ToolItem leaks Images (?),'ToolItem leaks Images (?)'
28363,nor,P3,RESO,JDT,UI,Navigate>Go to Resource has no effect,'Navigate>Go to Resource has no effect'
28365,nor,P3,RESO,Platform,UI,[JFace] JFaceColors should reuse Colors,'[JFace] JFaceColors should reuse Colors'
28368,nor,P3,RESO,Platform,UI,[Working Sets] cannot add closed projects,'[Working Sets] cannot add closed projects'
28369,nor,P2,RESO,JDT,UI,[search] Java search results shown with squashed icons,'[search] Java search results shown with squashed icons'
28377,nor,P3,RESO,Platform,Resource,Optimize Policy.bind where there are no arguments,'Optimize Policy.bind where there are no arguments'
28382,tri,P3,RESO,Platform,SWT,Extra separator line drawn in emulated CoolBar,'Extra separator line drawn in emulated CoolBar'
28383,nor,P2,VERI,Platform,Debug,Debug view flahes during stepping,'Debug view flahes during stepping'
28384,nor,P3,RESO,Platform,Resource,Build is skipped after autobuild is turned on,'Build is skipped after autobuild is turned on'
28386,nor,P2,VERI,Platform,Debug,Source selection disappears,'Source selection disappears'
28388,blo,P3,RESO,Platform,Compare,Illegal Argument Exceptions in compare viewer,'Illegal Argument Exceptions in compare viewer'
28389,nor,P3,RESO,Platform,Update,Always reconciling when launched using new PDE feature-ba...,'Always reconciling when launched using new PDE feature-ba...'
28392,nor,P2,RESO,PDE,UI,API for pde.junit,'API for pde.junit'
28395,nor,P3,RESO,Platform,Help,Error... 'parentId' is undefined,'Error... 'parentId' is undefined'
28398,nor,P3,RESO,JDT,UI,New Java Project Wizard: no source folder after using  Back ,'New Java Project Wizard: no source folder after using  Back '
28400,nor,P3,RESO,JDT,Text,JavaEditorPreferencePage and JavaColorManager leak Colors,'JavaEditorPreferencePage and JavaColorManager leak Colors'
28402,nor,P3,RESO,Platform,Compare,CompareConfiguration leaks Images,'CompareConfiguration leaks Images'
28403,nor,P3,RESO,Platform,Help,Regression: The word  Note:  is not bolded in Application...,'Regression: The word  Note:  is not bolded in Application...'
28406,nor,P2,VERI,JDT,Debug,Stepping over a conditional breakpoint resumes program,'Stepping over a conditional breakpoint resumes program'
28407,nor,P3,RESO,Platform,Help,java.lang.NullPointerException in basic search,'java.lang.NullPointerException in basic search'
28408,enh,P3,RESO,Platform,Help,Basic web UI  no way to find out book for a topic.,'Basic web UI  no way to find out book for a topic.'
28411,tri,P3,RESO,Platform,Update,Show disable feature collapses tree,'Show disable feature collapses tree'
28412,blo,P3,RESO,Platform,Update,[regression] Installing e-fix does not update feature,'[regression] Installing e-fix does not update feature'
28416,nor,P2,RESO,Platform,Team,First time performance hit for isModified,'First time performance hit for isModified'
28417,maj,P2,RESO,Platform,UI,Context menu does not have correct behaviour in Java editor,'Context menu does not have correct behaviour in Java editor'
28418,nor,P3,RESO,Platform,Update,Trace in log file,'Trace in log file'
28419,nor,P2,RESO,Platform,SWT,Crash when closing shells,'Crash when closing shells'
28420,maj,P1,VERI,JDT,Debug,Two dialogs define same image,'Two dialogs define same image'
28423,nor,P2,VERI,JDT,Debug,scrapbook eval always displays  source not found ,'scrapbook eval always displays  source not found '
28427,nor,P3,RESO,Platform,UI,[Preferences] Editor tab compression pref does not use di...,'[Preferences] Editor tab compression pref does not use di...'
28431,nor,P2,VERI,Platform,Ant,Variable expansion is using incorrect path separators,'Variable expansion is using incorrect path separators'
28434,maj,P3,VERI,JDT,Core,Open Type broken when workspace has build path problems,'Open Type broken when workspace has build path problems'
28436,nor,P2,RESO,Platform,Compare,Overview rule green only after focus change,'Overview rule green only after focus change'
28438,nor,P3,RESO,Platform,UI,[Tasks view] pressing Ctrl+B causes editor to loose focus,'[Tasks view] pressing Ctrl+B causes editor to loose focus'
28439,nor,P2,RESO,JDT,UI,java browsing: package view not updated sometimes [browsing],'java browsing: package view not updated sometimes [browsing]'
28441,tri,P3,RESO,PDE,UI,JavaElementFilters dialog: remove Hide from filter name,'JavaElementFilters dialog: remove Hide from filter name'
28442,cri,P1,RESO,JDT,UI,NPE in browsing perspective,'NPE in browsing perspective'
28443,nor,P3,RESO,JDT,UI,organize imports sometimes added to logical packages  som...,'organize imports sometimes added to logical packages  som...'
28446,nor,P3,RESO,JDT,Text,[misc] Quick outline doesn't go away when Eclipse looses ...,'[misc] Quick outline doesn't go away when Eclipse looses ...'
28447,maj,P3,VERI,JDT,Core,Unreadable error message from build class path validation,'Unreadable error message from build class path validation'
28452,tri,P3,RESO,JDT,UI,[JUnit] Preference page: stack filter should be stack tra...,'[JUnit] Preference page: stack filter should be stack tra...'
28455,nor,P3,RESO,Platform,Text,Goto last edit doesn't give focus when last editor is PDE...,'Goto last edit doesn't give focus when last editor is PDE...'
28460,nor,P3,RESO,JDT,UI,java build path - 'create new folder' button missing [bui...,'java build path - 'create new folder' button missing [bui...'
28463,cri,P1,RESO,JDT,UI,java build path: dialog shows mis-information,'java build path: dialog shows mis-information'
28470,maj,P3,RESO,Platform,UI,[Key Bindings] Keybinding preference page: Usability,'[Key Bindings] Keybinding preference page: Usability'
28476,maj,P3,VERI,JDT,Core,JRE container description wrong,'JRE container description wrong'
28479,nor,P3,VERI,JDT,UI,logical packages not recognized as Java by Search [browsing],'logical packages not recognized as Java by Search [browsing]'
28481,cri,P3,RESO,JDT,UI,java build path - settings lost [build path],'java build path - settings lost [build path]'
28489,nor,P3,VERI,JDT,Core,PackageFragmentRoot.fullExclusionPatternChars() could be ...,'PackageFragmentRoot.fullExclusionPatternChars() could be ...'
28492,nor,P3,RESO,Platform,UI,[Key Bindings] key bindings preferences should be set in ...,'[Key Bindings] key bindings preferences should be set in ...'
28496,cri,P1,RESO,JDT,UI,setting javadoc location for rt.jar has no effect [javadoc],'setting javadoc location for rt.jar has no effect [javadoc]'
28498,nor,P3,RESO,Platform,SWT,Help menu is confused,'Help menu is confused'
28499,nor,P3,RESO,JDT,UI,java build path: mnemonic probems [build path],'java build path: mnemonic probems [build path]'
28500,nor,P1,RESO,JDT,UI,Junit plugin launcher failes,'Junit plugin launcher failes'
28510,nor,P3,RESO,JDT,UI,java build path inconsistency [build path],'java build path inconsistency [build path]'
28513,tri,P3,RESO,JDT,UI,java build path: typo in 'add variable','java build path: typo in 'add variable''
